"uid_txt","regex","text","n","year"
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02 who bullied or harassed you? (% selecting 'a colleague in a different area, directorate, division of my organisation' of those who ticked at least one e04 option) [notes 8, 9]",13,2024
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","who bullied or harassed you? (% selecting 'a colleague in a different area, directorate, division of [my organisation]' of those who ticked at least one e04 option)",13,2024
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02. who bullied or harassed you? (% selecting 'a colleague in a different area, directorate, division of my organisation' of those ticking at least one e04 option)",13,2023
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02. who bullied or harassed you? (% selecting 'a colleague in a different area, directorate, division of my organisation') [notes 8, 9]",13,2023
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02. who bullied and/or harassed you? a colleague in a different area, directorate, division of [my organisation] (% of those ticking at least one e04 option)",13,2022
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02. who bullied and/or harassed you? a colleague in a different area, directorate, division of [my organisation] (% of those ticking at least one e04 option) [note 3] [note 4]",13,2022
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02. who bullied and/or harassed you? a colleague in a different area/directorate/division of [my organisation] (% of those ticking at least one e04 option)",13,2021
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02. who bullied or harassed you? a colleague in a different area, directorate, division of [my organisation] (% of those ticking at least one e04 option) [note 5]",13,2021
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02.who bullied and/or harassed you? – a colleague in a different area/directorate/division of [my organisation] (% yes to e03 selecting this option)",13,2020
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02: who bullied and/or harassed you? – a colleague in a different area/directorate/division of [my organisation] (% yes to e03 selecting this option)",13,2020
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_02.who bullied and/or harassed you?_a colleague in a different area/directorate/division of [my organisation] (% yes to e03 selecting this option)",13,2019
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04_5.who bullied or harassed?_someone who works for another part of [your organisation] (% yes to e03 selecting this option)",13,2018
"dhb.bullied_by_different_area","bullied.*(another.part|different.area)","e04. who were you bullied or harassed by at work in the past 12 months? (asked only of those that said ""yes"" to question e03, multiple selection was allowed therefore the result is shown as a proportion of those who said yes to e03 and may sum to more than 100%)someone who works for another part of [your organisation]",13,2013
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17 on which of the following grounds were you discriminated against? (% selecting 'working location' of those who ticked at least one e02 option) [notes 7, 9]",13,2024
"dhb.discrimination_location","grounds.*(\b|_)location","on which of the following grounds were you discriminated against? (% selecting 'working location' of those who ticked at least one e02 option)",13,2024
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17. on which of the following grounds were you discriminated against? (% selecting 'working location' of those ticking at least one e02 option)",13,2023
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17. on which of the following grounds were you discriminated against? (% selecting 'working location') [notes 7, 9]",13,2023
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17. grounds of discrimination: working location (% of those ticking at least one e02 option)",13,2022
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17. grounds of discrimination: working location (% of those ticking at least one e02 option) [note 2] [note 4]",13,2022
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17. on which of the following grounds were you discriminated against? working location (% of those ticking at least one e02 option) [note 4]",13,2021
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17. grounds of discrimination – working location (% yes to e01 selecting this option)",13,2020
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17: grounds of discrimination – working location (% yes to e01 selecting this option)",13,2020
"dhb.discrimination_location","grounds.*(\b|_)location","e02_17. grounds of discrimination_working location (% yes to e01 selecting this option)",13,2019
"dhb.discrimination_location","grounds.*(\b|_)location","e02_14. grounds of discrimination_working location (% yes to e01 selecting this option)",13,2018
"dhb.discrimination_location","grounds.*(\b|_)location","e02_12. grounds of discrimination_working location (% yes to e01 selecting this option)",13,2017
"dhb.discrimination_location","grounds.*(\b|_)location","e02. on which of the following grounds have you personally experienced discrimination at work in the past 12 months? (asked only of those that said ""yes"" to question e01, multiple selection was allowed therefore the result is shown as a proportion of those who said yes to e01 and may sum to more than 100%): working location",13,2013
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19 on which of the following grounds were you discriminated against? (% selecting 'any other grounds' of those who ticked at least one e02 option) [notes 7, 9]",13,2024
"dhb.discrimination_other","grounds.*(\b|_)other","on which of the following grounds were you discriminated against? (% selecting 'any other grounds' of those who ticked at least one e02 option)",13,2024
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19. on which of the following grounds were you discriminated against? (% selecting 'any other grounds (please specify)' of those ticking at least one e02 option)",13,2023
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19. on which of the following grounds were you discriminated against? (% selecting 'any other grounds (please specify)') [notes 7, 9]",13,2023
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19. grounds of discrimination: any other grounds (% of those ticking at least one e02 option)",13,2022
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19. grounds of discrimination: any other grounds (% of those ticking at least one e02 option) [note 2] [note 4]",13,2022
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19. on which of the following grounds were you discriminated against? any other grounds (% of those ticking at least one e02 option) [note 4]",13,2021
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19. grounds of discrimination – any other grounds (% yes to e01 selecting this option)",13,2020
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19: grounds of discrimination – any other grounds (% yes to e01 selecting this option)",13,2020
"dhb.discrimination_other","grounds.*(\b|_)other","e02_19. grounds of discrimination_any other grounds (% yes to e01 selecting this option)",13,2019
"dhb.discrimination_other","grounds.*(\b|_)other","e02_16. grounds of discrimination_any other grounds (% yes to e01 selecting this option)",13,2018
"dhb.discrimination_other","grounds.*(\b|_)other","e02_14. grounds of discrimination_any other grounds (% yes to e01 selecting this option)",13,2017
"dhb.discrimination_other","grounds.*(\b|_)other","e02. on which of the following grounds have you personally experienced discrimination at work in the past 12 months? (asked only of those that said ""yes"" to question e01, multiple selection was allowed therefore the result is shown as a proportion of those who said yes to e01 and may sum to more than 100%): any other grounds",13,2013
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18 on which of the following grounds were you discriminated against? (% selecting 'working pattern' of those who ticked at least one e02 option) [notes 7, 9]",13,2024
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","on which of the following grounds were you discriminated against? (% selecting 'working pattern' of those who ticked at least one e02 option)",13,2024
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18. on which of the following grounds were you discriminated against? (% selecting 'working pattern' of those ticking at least one e02 option)",13,2023
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18. on which of the following grounds were you discriminated against? (% selecting 'working pattern') [notes 7, 9]",13,2023
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18. grounds of discrimination: working pattern (% of those ticking at least one e02 option)",13,2022
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18. grounds of discrimination: working pattern (% of those ticking at least one e02 option) [note 2] [note 4]",13,2022
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18. on which of the following grounds were you discriminated against? working pattern (% of those ticking at least one e02 option) [note 4]",13,2021
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18. grounds of discrimination – working pattern (% yes to e01 selecting this option)",13,2020
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18: grounds of discrimination – working pattern (% yes to e01 selecting this option)",13,2020
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_18. grounds of discrimination_working pattern (% yes to e01 selecting this option)",13,2019
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_15. grounds of discrimination_working pattern (% yes to e01 selecting this option)",13,2018
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02_13. grounds of discrimination_working pattern (% yes to e01 selecting this option)",13,2017
"dhb.discrimination_pattern","grounds.*(\b|_)pattern","e02. on which of the following grounds have you personally experienced discrimination at work in the past 12 months? (asked only of those that said ""yes"" to question e01, multiple selection was allowed therefore the result is shown as a proportion of those who said yes to e01 and may sum to more than 100%): working pattern",13,2013
"dhb.discrimination_pnts","grounds.*(\b|_)prefer.not","e02_20 on which of the following grounds were you discriminated against? (% selecting 'prefer not to say' of those who ticked at least one e02 option) [notes 7, 9]",13,2024
"dhb.discrimination_pnts","grounds.*(\b|_)prefer.not","on which of the following grounds were you discriminated against? (% selecting 'prefer not to say' of those who ticked at least one e02 option)",13,2024
"dhb.discrimination_pnts","grounds.*(\b|_)prefer.not","e02_20. on which of the following grounds were you discriminated against? (% selecting 'prefer not to say' of those ticking at least one e02 option)",13,2023
"dhb.discrimination_pnts","grounds.*(\b|_)prefer.not","e02_20. on which of the following grounds were you discriminated against? (% selecting 'prefer not to say') [notes 7, 9]",13,2023
"dhb.discrimination_pnts","grounds.*(\b|_)prefer.not","e02_20. grounds of discrimination: prefer not to say (% of those ticking at least one e02 option)",13,2022
"dhb.discrimination_pnts","grounds.*(\b|_)prefer.not","e02_20. grounds of discrimination: prefer not to say (% of those ticking at least one e02 option) [note 2] [note 4]",13,2022
"dhb.discrimination_pnts","grounds.*(\b|_)prefer.not","e02_20. on which of the following grounds were you discriminated against? prefer not to say (% of those ticking at least one e02 option) [note 4]",13,2021
