"obj","obj_class","raw_measure","raw_label"
"qs_2013_bm","character",,"B13. Overall, I have confidence in the decisions made by my manager"
"qs_2013_bm","character",,"B14. My manager recognises when I have done my job well"
"qs_2013_bm","character",,"B15. I receive regular feedback on my performance"
"qs_2013_bm","character",,"B16. The feedback I receive helps me to improve my performance"
"qs_2013_bm","character",,"B17. I think that my performance is evaluated fairly"
"qs_2013_bm","character",,"B18. Poor performance is dealt with effectively in my team"
"qs_2013_bm","character",,"B19. The people in my team can be relied upon to help when things get difficult in my job"
"qs_2013_bm","character",,"B20. The people in my team work together to find ways to improve the service we provide"
"qs_2013_bm","character",,"B21. The people in my team are encouraged to come up with new and better ways of doing things"
"qs_2013_bm","character",,"B22. I am able to access the right learning and development opportunities when I need to"
"qs_2013_bm","character",,"B23. Learning and development activities I have completed in the past 12 months have helped to improve my performance"
"qs_2013_bm","character",,"B24. There are opportunities for me to develop my career in [my organisation]"
"qs_2013_bm","character",,"B25. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career"
"qs_2013_bm","character",,"B26. I am treated fairly at work"
"qs_2013_bm","character",,"B27. I am treated with respect by the people I work with"
"qs_2013_bm","character",,"B28. I feel valued for the work I do"
"qs_2013_bm","character",,"B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)"
"qs_2013_bm","character",,"B30. In my job, I am clear what is expected of me"
"qs_2013_bm","character",,"B31. I get the information I need to do my job well"
"qs_2013_bm","character",,"B32. I have clear work objectives"
"qs_2013_bm","character",,"B33. I have the skills I need to do my job effectively"
"qs_2013_bm","character",,"B34. I have the tools I need to do my job effectively"
"qs_2013_bm","character",,"B35. I have an acceptable workload"
"qs_2013_bm","character",,"B36. I achieve a good balance between my work life and my private life"
"qs_2013_bm","character",,"B37. I feel that my pay adequately reflects my performance"
"qs_2013_bm","character",,"B38. I am satisfied with the total benefits package"
"qs_2013_bm","character",,"B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable"
"qs_2013_bm","character",,"B40. I feel that [my organisation] as a whole is managed well"
"qs_2013_bm","character",,"B41. [Senior managers] in [my organisation] are sufficiently visible"
"qs_2013_bm","character",,"B42. I believe the actions of [senior managers] are consistent with [my organisation's] values"
"qs_2013_bm","character",,"B43. I believe that [the board has] a clear vision for the future of [my organisation]"
"qs_2013_bm","character",,"B44. Overall, I have confidence in the decisions made by [my organisation's senior managers]"
"qs_2013_bm","character",,"B45. I feel that change is managed well in [my organisation]"
"qs_2013_bm","character",,"B46. When changes are made in [my organisation] they are usually for the better"
"qs_2013_bm","character",,"B47. [My organisation] keeps me informed about matters that affect me"
"qs_2013_bm","character",,"B48. I have the opportunity to contribute my views before decisions are made that affect me"
"qs_2013_bm","character",,"B49. I think it is safe to challenge the way things are done in [my organisation]"
"qs_2013_bm","character",,"B50. I am proud when I tell others I am part of [my organisation]"
"qs_2013_bm","character",,"B51. I would recommend [my organisation] as a great place to work"
"qs_2013_bm","character",,"B52. I feel a strong personal attachment to [my organisation]"
"qs_2013_bm","character",,"B53. [My organisation] inspires me to do the best in my job"
"qs_2013_bm","character",,"B54. [My organisation] motivates me to help it achieve its objectives"
"qs_2013_bm","character",,"B55. I believe that [senior managers] in [my organisation] will take action on the results from this survey"
"qs_2013_bm","character",,"B56. I believe that managers where I work will take action on the results from this survey"
"qs_2013_bm","character",,"B57. Where I work, I think effective action has been taken on the results of the last survey"
"qs_2013_bm","character",,"B58. I am trusted to carry out my job effectively"
"qs_2013_bm","character",,"B59. I believe I would be supported if I try a new idea, even if it may not work"
"qs_2013_bm","character",,"B60. My performance is evaluated based on whether I get things done, rather than solely follow process"
"qs_2013_bm","character",,"B61. When I talk about [my organisation] I say ""we"" rather than ""they"
"qs_2013_bm","character",,"B62. I have some really good friendships at work"
"qs_2013_bm","character",,"C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?: I want to leave [my organisation] as soon as possible"
"qs_2013_bm","character",,"C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?: I want to leave [my organisation] within the next 12 months"
"qs_2013_bm","character",,"C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?: I want to stay working for [my organisation] for at least the next year"
"qs_2013_bm","character",,"C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?: I want to stay working for [my organisation] for at least the next three years"
"qs_2013_bm","character",,"D01. Are you aware of the Civil Service Code?"
"qs_2013_bm","character",,"D02. Are you aware of how to raise a concern under the Civil Service Code?"
"qs_2013_bm","character",,"D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly?"
"qs_2013_bm","character",,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied)"
"qs_2013_bm","character",,"W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile)"
"qs_2013_bm","character",,"W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy)"
"qs_2013_bm","character",,"W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all happy, 10=completely anxious)"
"qs_2013_bm","character",,"E01. During the past 12 months have you personally experienced discrimination at work?"
"qs_2013_bm","character",,"E02. On which of the following grounds have you personally experienced discrimination at work in the past 12 months? (Asked only of those that said ""yes"" to question E01, multiple selection was allowed therefore the result is shown as a proportion of those who said yes to E01 and may sum to more than 100%): Age"
"qs_2013_bm","character",,"E02. On which of the following grounds have you personally experienced discrimination at work in the past 12 months? (Asked only of those that said ""yes"" to question E01, multiple selection was allowed therefore the result is shown as a proportion of those who said yes to E01 and may sum to more than 100%): Caring responsibilities"
"qs_2013_bm","character",,"E02. On which of the following grounds have you personally experienced discrimination at work in the past 12 months? (Asked only of those that said ""yes"" to question E01, multiple selection was allowed therefore the result is shown as a proportion of those who said yes to E01 and may sum to more than 100%): Disability"
"qs_2013_bm","character",,"E02. On which of the following grounds have you personally experienced discrimination at work in the past 12 months? (Asked only of those that said ""yes"" to question E01, multiple selection was allowed therefore the result is shown as a proportion of those who said yes to E01 and may sum to more than 100%): Ethnic background"
