"obj","raw_label","year","proc_measure","uid"
"qs_2012_org","B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc) (% strongly agree or agree)",2012,"b29","2.06.004.00"
"qs_2012_org","B30. In my job, I am clear what is expected of me (% strongly agree or agree)",2012,"b30","2.07.003.00"
"qs_2012_org","B31. I get the information I need to do my job well (% strongly agree or agree)",2012,"b31","2.07.001.00"
"qs_2012_org","B32. I have clear work objectives (% strongly agree or agree)",2012,"b32","2.07.002.00"
"qs_2012_org","B33. I have the skills I need to do my job effectively (% strongly agree or agree)",2012,"b33","2.07.004.00"
"qs_2012_org","B34. I have the tools I need to do my job effectively (% strongly agree or agree)",2012,"b34","2.07.005.00"
"qs_2012_org","B35. I have an acceptable workload (% strongly agree or agree)",2012,"b35","2.07.006.00"
"qs_2012_org","B36. I achieve a good balance between my work life and my private life (% strongly agree or agree)",2012,"b36","2.07.007.00"
"qs_2012_org","B37. I feel that my pay adequately reflects my performance (% strongly agree or agree)",2012,"b37","2.08.001.00"
"qs_2012_org","B38. I am satisfied with the total benefits package (% strongly agree or agree)",2012,"b38","2.08.002.00"
"qs_2012_org","B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable (% strongly agree or agree)",2012,"b39","2.08.003.00"
"qs_2012_org","B40. I feel that [my organisation] as a whole is managed well (% strongly agree or agree)",2012,"b40","2.09.004.00"
"qs_2012_org","B41. [Senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)",2012,"b41","2.09.001.00"
"qs_2012_org","B42. I believe the actions of [senior managers] are consistent with [my organisation's] values (% strongly agree or agree)",2012,"b42","2.09.002.00"
"qs_2012_org","B43. I believe that [the board has] a clear vision for the future of [my organisation] (% strongly agree or agree)",2012,"b43","2.09.003.00"
"qs_2012_org","B44. Overall, I have confidence in the decisions made by [my organisation's senior managers] (% strongly agree or agree)",2012,"b44","2.09.005.00"
"qs_2012_org","B45. I feel that change is managed well in [my organisation] (% strongly agree or agree)",2012,"b45","2.09.006.00"
"qs_2012_org","B46. When changes are made in [my organisation] they are usually for the better (% strongly agree or agree)",2012,"b46","2.09.007.00"
"qs_2012_org","B47. [My organisation] keeps me informed about matters that affect me (% strongly agree or agree)",2012,"b47","2.09.008.00"
"qs_2012_org","B48. I have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)",2012,"b48","2.09.009.00"
"qs_2012_org","B49. I think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)",2012,"b49","2.09.010.00"
"qs_2012_org","B50. I am proud when I tell others I am part of [my organisation] (% strongly agree or agree)",2012,"b50","2.10.001.00"
"qs_2012_org","B51. I would recommend [my organisation] as a great place to work (% strongly agree or agree)",2012,"b51","2.10.002.00"
"qs_2012_org","B52. I feel a strong personal attachment to [my organisation] (% strongly agree or agree)",2012,"b52","2.10.003.00"
"qs_2012_org","B53. [My organisation] inspires me to do the best in my job (% strongly agree or agree)",2012,"b53","2.10.004.00"
"qs_2012_org","B54. [My organisation] motivates me to help it achieve its objectives (% strongly agree or agree)",2012,"b54","2.10.005.00"
"qs_2012_org","B55. I believe that [senior managers] in [my organisation] will take action on the results from this survey (% strongly agree or agree)",2012,"b55","2.11.001.00"
"qs_2012_org","B56. I believe that managers where I work will take action on the results from this survey (% strongly agree or agree)",2012,"b56","2.11.002.00"
"qs_2012_org","B57. Where I work, I think effective action has been taken on the results of the last survey (% strongly agree or agree)",2012,"b57","2.11.003.00"
"qs_2012_org","D01. Are you aware of the Civil Service Code? (% yes)",2012,"d01","5.01.001.00"
"qs_2012_org","D02. Are you aware of how to raise a concern under the Civil Service Code? (% yes)",2012,"d02","5.01.002.00"
"qs_2012_org","D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? (% yes)",2012,"d03","5.01.003.00"
"qs_2012_org","E01. During the past 12 months, have you personally experienced discrimination at work? (% yes)",2012,"e01","6.01.001.00"
"qs_2012_org","E03. During the past 12 months, have you personally experienced bullying or harassment at work? (% yes)",2012,"e03","6.02.001.00"
"qs_2012_org","W01. Overall, how satisfied are you with your life nowadays? (% rating 7-10)",2012,"w01","7.02.001.00"
"qs_2012_org","W02. Overall, to what extent do you feel the things you do in your life are worthwhile? (% rating 7-10)",2012,"w02","7.02.002.00"
"qs_2012_org","W03. Overall, how happy did you feel yesterday? (% rating 7-10)",2012,"w03","7.02.003.00"
"qs_2012_org","W04. Overall, how anxious did you feel yesterday? (% rating 0-3)",2012,"w04","7.02.004.00"
"qs_2012_org","X01. I am trusted to carry out my job effectively (% strongly agree or agree)",2012,,"3.01.001.00"
"qs_2012_org","X02. I believe I would be supported if I try a new idea, even if it may not work (% strongly agree or agree)",2012,,"3.01.002.00"
"qs_2012_org","X03. My performance is evaluated based on whether I get things done, rather than solely follow process (% strongly agree or agree)",2012,,"3.01.003.00"
"qs_2012_org","X04. When I talk about my organisation I say ""we"" rather than ""they"" (% strongly agree or agree)",2012,,"3.01.004.00"
"qs_2012_org","X05. I have some really good friendships at work (% strongly agree or agree)",2012,,"3.01.005.00"
"qs_2013_bm","Employee engagement index",2013,,"1.01.001.00"
"qs_2013_bm","My work",2013,,"1.02.001.00"
"qs_2013_bm","Organisational objectives and purpose",2013,,"1.02.002.00"
"qs_2013_bm","My manager",2013,,"1.02.003.00"
"qs_2013_bm","My team",2013,,"1.02.004.00"
"qs_2013_bm","Learning and development",2013,,"1.02.005.00"
"qs_2013_bm","Inclusion and fair treatment",2013,,"1.02.006.00"
"qs_2013_bm","Resources and workload",2013,,"1.02.007.00"
"qs_2013_bm","Pay and benefits",2013,,"1.02.008.00"
"qs_2013_bm","Leadership and managing change",2013,,"1.02.009.00"
"qs_2013_bm","B01. I am interested in my work",2013,"b01","2.01.001.00"
"qs_2013_bm","B02. I am sufficiently challenged by my work",2013,"b02","2.01.002.00"
"qs_2013_bm","B03. My work gives me a sense of personal accomplishment",2013,"b03","2.01.003.00"
"qs_2013_bm","B04. I feel involved in the decisions that affect my work",2013,"b04","2.01.004.00"
"qs_2013_bm","B05. I have a choice in deciding how I do my work",2013,"b05","2.01.005.00"
"qs_2013_bm","B06. I have a clear understanding of [my organisation's] purpose",2013,"b06","2.02.002.00"
"qs_2013_bm","B07. I have a clear understanding of [my organisation's] objectives",2013,"b07","2.02.001.00"
"qs_2013_bm","B08. I understand how my work contributes to [my organisation's] objectives",2013,"b08","2.02.003.00"
"qs_2013_bm","B09. My manager motivates me to be more effective in my job",2013,"b09","2.03.001.00"
"qs_2013_bm","B10. My manager is considerate of my life outside work",2013,"b10","2.03.004.00"
"qs_2013_bm","B11. My manager is open to my ideas",2013,"b11","2.03.005.00"
"qs_2013_bm","B12. My manager helps me to understand how I contribute to [my organisation's] objectives",2013,"b12","2.03.006.00"
"qs_2013_bm","B13. Overall, I have confidence in the decisions made by my manager",2013,"b13","2.03.007.00"
"qs_2013_bm","B14. My manager recognises when I have done my job well",2013,"b14","2.03.008.00"
"qs_2013_bm","B15. I receive regular feedback on my performance",2013,"b15","2.03.009.00"
"qs_2013_bm","B16. The feedback I receive helps me to improve my performance",2013,"b16","2.03.010.00"
"qs_2013_bm","B17. I think that my performance is evaluated fairly",2013,"b17","2.03.011.00"
"qs_2013_bm","B18. Poor performance is dealt with effectively in my team",2013,"b18","2.03.013.00"
"qs_2013_bm","B19. The people in my team can be relied upon to help when things get difficult in my job",2013,"b19","2.04.001.00"
"qs_2013_bm","B20. The people in my team work together to find ways to improve the service we provide",2013,"b20","2.04.002.00"
"qs_2013_bm","B21. The people in my team are encouraged to come up with new and better ways of doing things",2013,"b21","2.04.003.00"
"qs_2013_bm","B22. I am able to access the right learning and development opportunities when I need to",2013,"b22","2.05.001.00"
"qs_2013_bm","B23. Learning and development activities I have completed in the past 12 months have helped to improve my performance",2013,"b23","2.05.002.00"
"qs_2013_bm","B24. There are opportunities for me to develop my career in [my organisation]",2013,"b24","2.05.003.00"
"qs_2013_bm","B25. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career",2013,"b25","2.05.004.00"
"qs_2013_bm","B26. I am treated fairly at work",2013,"b26","2.06.001.00"
"qs_2013_bm","B27. I am treated with respect by the people I work with",2013,"b27","2.06.002.00"
"qs_2013_bm","B28. I feel valued for the work I do",2013,"b28","2.06.003.00"
"qs_2013_bm","B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)",2013,"b29","2.06.004.00"
"qs_2013_bm","B30. In my job, I am clear what is expected of me",2013,"b30","2.07.003.00"
"qs_2013_bm","B31. I get the information I need to do my job well",2013,"b31","2.07.001.00"
"qs_2013_bm","B32. I have clear work objectives",2013,"b32","2.07.002.00"
"qs_2013_bm","B33. I have the skills I need to do my job effectively",2013,"b33","2.07.004.00"
"qs_2013_bm","B34. I have the tools I need to do my job effectively",2013,"b34","2.07.005.00"
"qs_2013_bm","B35. I have an acceptable workload",2013,"b35","2.07.006.00"
"qs_2013_bm","B36. I achieve a good balance between my work life and my private life",2013,"b36","2.07.007.00"
"qs_2013_bm","B37. I feel that my pay adequately reflects my performance",2013,"b37","2.08.001.00"
"qs_2013_bm","B38. I am satisfied with the total benefits package",2013,"b38","2.08.002.00"
"qs_2013_bm","B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable",2013,"b39","2.08.003.00"
"qs_2013_bm","B40. I feel that [my organisation] as a whole is managed well",2013,"b40","2.09.004.00"
"qs_2013_bm","B41. [Senior managers] in [my organisation] are sufficiently visible",2013,"b41","2.09.001.00"
"qs_2013_bm","B42. I believe the actions of [senior managers] are consistent with [my organisation's] values",2013,"b42","2.09.002.00"
"qs_2013_bm","B43. I believe that [the board has] a clear vision for the future of [my organisation]",2013,"b43","2.09.003.00"
"qs_2013_bm","B44. Overall, I have confidence in the decisions made by [my organisation's senior managers]",2013,"b44","2.09.005.00"
"qs_2013_bm","B45. I feel that change is managed well in [my organisation]",2013,"b45","2.09.006.00"
"qs_2013_bm","B46. When changes are made in [my organisation] they are usually for the better",2013,"b46","2.09.007.00"
"qs_2013_bm","B47. [My organisation] keeps me informed about matters that affect me",2013,"b47","2.09.008.00"
"qs_2013_bm","B48. I have the opportunity to contribute my views before decisions are made that affect me",2013,"b48","2.09.009.00"
"qs_2013_bm","B49. I think it is safe to challenge the way things are done in [my organisation]",2013,"b49","2.09.010.00"
"qs_2013_bm","B50. I am proud when I tell others I am part of [my organisation]",2013,"b50","2.10.001.00"
"qs_2013_bm","B51. I would recommend [my organisation] as a great place to work",2013,"b51","2.10.002.00"
"qs_2013_bm","B52. I feel a strong personal attachment to [my organisation]",2013,"b52","2.10.003.00"
"qs_2013_bm","B53. [My organisation] inspires me to do the best in my job",2013,"b53","2.10.004.00"
"qs_2013_bm","B54. [My organisation] motivates me to help it achieve its objectives",2013,"b54","2.10.005.00"
