"obj","obj_class","raw_measure","raw_label","year","proc_label","stripped_label"
"qs_2011_org","character",,"Employee engagement index",2011,"employee engagement index","employee engagement index"
"qs_2011_org","character",,"My work theme score (B01-B05 average)",2011,"my work theme score (b01-b05 average)","my work theme score"
"qs_2011_org","character",,"Organisational objectives and purpose theme score (B06-B08 average)",2011,"organisational objectives and purpose theme score (b06-b08 average)","organisational objectives and purpose theme score"
"qs_2011_org","character",,"My line manager theme score (B09-B18 average)",2011,"my line manager theme score (b09-b18 average)","my line manager theme score"
"qs_2011_org","character",,"My team theme score (B19-B21 average)",2011,"my team theme score (b19-b21 average)","my team theme score"
"qs_2011_org","character",,"Learning and development theme score (B22-B25 average)",2011,"learning and development theme score (b22-b25 average)","learning and development theme score"
"qs_2011_org","character",,"Inclusion and fair treatment theme score (B26-B29 average)",2011,"inclusion and fair treatment theme score (b26-b29 average)","inclusion and fair treatment theme score"
"qs_2011_org","character",,"Resources and workload theme score (B30-B36 average)",2011,"resources and workload theme score (b30-b36 average)","resources and workload theme score"
"qs_2011_org","character",,"Pay and benefits theme score (B37-B39 average)",2011,"pay and benefits theme score (b37-b39 average)","pay and benefits theme score"
"qs_2011_org","character",,"Leadership and managing change theme score (B40-B49 average)",2011,"leadership and managing change theme score (b40-b49 average)","leadership and managing change theme score"
"qs_2011_org","character",,"B01. I am interested in my work (% strongly agree or agree)",2011,"b01. i am interested in my work (% strongly agree or agree)","i am interested in my work"
"qs_2011_org","character",,"B02. I am sufficiently challenged by my work (% strongly agree or agree)",2011,"b02. i am sufficiently challenged by my work (% strongly agree or agree)","i am sufficiently challenged by my work"
"qs_2011_org","character",,"B03. My work gives me a sense of personal accomplishment (% strongly agree or agree)",2011,"b03. my work gives me a sense of personal accomplishment (% strongly agree or agree)","my work gives me a sense of personal accomplishment"
"qs_2011_org","character",,"B04. I feel involved in the decisions that affect my work (% strongly agree or agree)",2011,"b04. i feel involved in the decisions that affect my work (% strongly agree or agree)","i feel involved in the decisions that affect my work"
"qs_2011_org","character",,"B05. I have a choice in deciding how I do my work (% strongly agree or agree)",2011,"b05. i have a choice in deciding how i do my work (% strongly agree or agree)","i have a choice in deciding how i do my work"
"qs_2011_org","character",,"B06. I have a clear understanding of [my organisation's] purpose (% strongly agree or agree)",2011,"b06. i have a clear understanding of [my organisation's] purpose (% strongly agree or agree)","i have a clear understanding of [my organisation's] purpose"
"qs_2011_org","character",,"B07. I have a clear understanding of [my organisation's] objectives (% strongly agree or agree)",2011,"b07. i have a clear understanding of [my organisation's] objectives (% strongly agree or agree)","i have a clear understanding of [my organisation's] objectives"
"qs_2011_org","character",,"B08. I understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)",2011,"b08. i understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)","i understand how my work contributes to [my organisation's] objectives"
"qs_2011_org","character",,"B09. My manager motivates me to be more effective in my job (% strongly agree or agree)",2011,"b09. my manager motivates me to be more effective in my job (% strongly agree or agree)","my manager motivates me to be more effective in my job"
"qs_2011_org","character",,"B10. My manager is considerate of my life outside work (% strongly agree or agree)",2011,"b10. my manager is considerate of my life outside work (% strongly agree or agree)","my manager is considerate of my life outside work"
"qs_2011_org","character",,"B11. My manager is open to my ideas (% strongly agree or agree)",2011,"b11. my manager is open to my ideas (% strongly agree or agree)","my manager is open to my ideas"
"qs_2011_org","character",,"B12. My manager helps me to understand how I contribute to [my organisation's] objectives (% strongly agree or agree)",2011,"b12. my manager helps me to understand how i contribute to [my organisation's] objectives (% strongly agree or agree)","my manager helps me to understand how i contribute to [my organisation's] objectives"
